onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
226.02125111183	4	35	TASK	2	0.610786953521711	1	LEFT	5	1	0	1	73	227.016074997478	226.02125111183	227.016074997478
240.014126040477	4	36	TASK	2	0.494816482115311	1	LEFT	5	1	0	1	94	241.009018248884	240.014126040477	241.009018248884
254.02349913683	4	37	TASK	2	0.580036719874442	1	LEFT	5	1	0	1	64	255.018258696125	254.02349913683	255.018258696125
261.517306225125	4	38	TASK	2	0.704731962874575	2	RIGHT	28	1	0	1	69	262.512080116125	261.517306225125	262.512080116125
280.019735215477	2	39	CONTROL	1	0.00670831782190362	1	LEFT	5	1	1	0	0	280.036409864178	280.019735215477	280.036409864178
283.020520285478	4	40	TASK	2	0.628510085522066	2	RIGHT	28	1	0	1	97	284.015360724477	283.020520285478	284.015360724477
292.023087373125	4	41	TASK	2	1.10596528516908	1	LEFT	5	1	0	1	63	293.01781715183	292.023087373125	293.01781715183
297.527408164829	2	42	CONTROL	1	0.722100341522491	1	LEFT	5	1	1	0	0	297.543967654477	297.527408164829	297.543967654477
305.518480523771	2	43	CONTROL	1	0.787864995521886	1	LEFT	5	1	1	0	0	305.535137244477	305.518480523771	305.535137244477
316.510643478531	4	44	TASK	2	0.73603857982107	1	LEFT	5	1	0	1	70	317.505408653178	316.510643478531	317.505408653178
324.02090734083	4	45	TASK	2	0.650873699170006	1	LEFT	5	1	0	1	104	325.015653079829	324.02090734083	325.015653079829
331.017396061477	2	46	CONTROL	1	0.588962967816769	1	LEFT	5	1	1	0	0	331.033941566183	331.017396061477	331.033941566183
336.521641138477	4	47	TASK	2	0.797008821874442	2	RIGHT	28	1	0	1	45	337.516523466125	336.521641138477	337.516523466125
347.016258726478	4	48	TASK	2	0.66975003981679	2	RIGHT	28	1	0	1	83	348.011081652183	347.016258726478	348.011081652183
358.024811033772	2	49	CONTROL	1	0.890441186053977	1	LEFT	5	1	1	0	0	358.041427706946	358.024811033772	358.041427706946
363.01522030583	2	50	CONTROL	1	0.647329644169986	2	RIGHT	28	1	1	0	0	363.03179573283	363.01522030583	363.03179573283
370.509070826178	2	51	CONTROL	1	0.633440471874565	2	RIGHT	28	1	1	0	0	370.525524344125	370.509070826178	370.525524344125
376.510773632178	4	52	TASK	2	0.845304425468385	2	RIGHT	28	1	0	1	93	377.505566788531	376.510773632178	377.505566788531
383.507110893004	4	53	TASK	2	0.572803539874258	1	LEFT	5	1	0	1	46	384.518372453125	383.507110893004	384.518372453125
390.520049611478	4	54	TASK	2	0.538856563170157	2	RIGHT	28	1	0	1	96	391.51480283783	390.520049611478	391.51480283783
405.02691351683	4	55	TASK	2	0.669445290522162	2	RIGHT	28	1	0	1	49	406.021655589478	405.02691351683	406.021655589478
412.006796754829	4	56	TASK	2	1.19474309487396	2	RIGHT	28	1	0	1	103	413.018044019125	412.006796754829	413.018044019125
418.505828538183	4	57	TASK	2	0.450490570816328	2	RIGHT	28	1	0	1	66	419.517150542183	418.505828538183	419.517150542183
429.51440200683	4	58	TASK	2	0.454211204522835	2	RIGHT	28	1	0	1	48	430.509137640477	429.51440200683	430.509137640477
443.52378786383	4	59	TASK	2	0.450488398169909	2	RIGHT	28	1	0	1	99	444.51856958183	443.52378786383	444.51856958183
448.033303392477	4	60	TASK	2	0.757902823522272	1	LEFT	5	1	0	1	98	449.011490484478	448.033303392477	449.011490484478
453.023682783125	4	61	TASK	2	0.737408977169252	2	RIGHT	28	1	0	1	62	454.01839957883	453.023682783125	454.01839957883
459.50615701783	2	62	CONTROL	1	0.656219063170283	1	LEFT	5	1	1	0	0	459.52274062883	459.50615701783	459.52274062883
465.010487037178	4	63	TASK	2	0.604978623821808	1	LEFT	5	1	0	1	102	466.005246590178	465.010487037178	466.005246590178
473.515650208829	4	64	TASK	2	0.602465657469111	2	RIGHT	28	1	0	1	82	474.510413024531	473.515650208829	474.510413024531
