onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
261.522869438	4	38	TASK	2	1.15612892099944	2	RIGHT	28	1	0	1	69	262.515651159	261.522869438	262.515651159
280.022248021	2	39	CONTROL	1	0.97627787700003	1	LEFT	5	1	1	0	0	280.038754193	280.022248021	280.038754193
283.017217268	4	40	TASK	2	1.28398936099984	2	RIGHT	28	1	0	1	97	284.010039843	283.017217268	284.010039843
292.018678333	4	41	TASK	2	2.50732947699998	1	LEFT	5	1	0	1	63	293.011574706	292.018678333	293.011574706
297.512237404	2	42	CONTROL	1	1.03699478999988	1	LEFT	5	1	1	0	0	297.528789314	297.512237404	297.528789314
305.520933574	2	43	CONTROL	1	0.980648206000296	1	LEFT	5	1	1	0	0	305.537540648	305.520933574	305.537540648
316.508112333	4	44	TASK	2	3.22262539699932	1	LEFT	5	1	0	1	70	317.517437559	316.508112333	317.517437559
324.003863611	4	45	TASK	2	1.25579324499995	1	LEFT	5	1	0	1	104	325.013183078	324.003863611	325.013183078
331.003116235	2	46	CONTROL	1	1.31349181400037	1	LEFT	5	1	1	0	0	331.01969331	331.003116235	331.01969331
336.513256893	4	47	TASK	2	1.38089353299983	2	RIGHT	28	1	0	1	45	337.506086561	336.513256893	337.506086561
347.004066323	4	48	TASK	2	0.985883535000539	2	RIGHT	28	1	0	1	83	348.013360546	347.004066323	348.013360546
358.024225435	2	49	CONTROL	1	n/a	1	n/a	n/a	0	0	0	0	358.040757929	358.024225435	358.040757929
363.021345268	2	50	CONTROL	1	0.893124606000129	2	RIGHT	28	1	1	0	0	363.037875369	363.021345268	363.037875369
370.517122727	2	51	CONTROL	1	0.618652370000746	2	RIGHT	28	1	1	0	0	370.533607842	370.517122727	370.533607842
376.50706062	4	52	TASK	2	1.47045703699951	2	RIGHT	28	1	0	1	93	377.516481886	376.50706062	377.516481886
383.506496785	4	53	TASK	2	0.836951438000142	1	LEFT	5	1	0	1	46	384.515762932	383.506496785	384.515762932
390.505774515	4	54	TASK	2	1.12167690499973	2	RIGHT	28	1	0	1	96	391.515131013	390.505774515	391.515131013
405.017314281	4	55	TASK	2	1.42597638900043	2	RIGHT	28	1	0	1	49	406.010190026	405.017314281	406.010190026
412.016650782	4	56	TASK	2	1.37332344599963	2	RIGHT	28	1	0	1	103	413.009503614	412.016650782	413.009503614
418.503113789	4	57	TASK	2	0.694330160000391	2	RIGHT	28	1	0	1	66	419.512498425	418.503113789	419.512498425
429.506779847	4	58	TASK	2	0.898649228000068	2	RIGHT	28	1	0	1	48	430.516112565	429.506779847	430.516112565
443.505453999	4	59	TASK	2	0.593213924000338	2	RIGHT	28	1	0	1	99	444.514785278	443.505453999	444.514785278
448.022736898	4	60	TASK	2	1.86868046200016	1	LEFT	5	1	0	1	98	449.015520975	448.022736898	449.015520975
453.019872273	4	61	TASK	2	1.35858120299963	2	RIGHT	28	1	0	1	62	454.012711239	453.019872273	454.012711239
459.522821352	2	62	CONTROL	1	1.65492137899946	1	LEFT	5	1	1	0	0	459.539383373	459.522821352	459.539383373
465.016390143	4	63	TASK	2	2.20193385699986	1	LEFT	5	1	0	1	102	466.009174451	465.016390143	466.009174451
473.521426581	4	64	TASK	2	1.05983802599985	2	RIGHT	28	1	0	1	82	474.514281165	473.521426581	474.514281165
