onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
311.014575163	7.9921482740001	8	5	3	1.12637426399988	CORRECT	2	28	2.00218585899984	2.99499005200005	311.014575163
321.008874278	6.50298387899966	10	7	1.5	2.06670512500023	INCORRECT	1	28	2.00222000999975	2.99502101799999	321.008874278
335.52049917	6.50290029000007	1	1	1.5	1.50672551300022	CORRECT	1	5	1.98563576900006	3.0114464000003	335.52049917
344.009054079	8.0086856869998	11	7	3	1.9832485449997	CORRECT	1	5	2.00224310099975	2.99492600899976	344.009054079
354.019919244	6.50297105900017	7	5	1.5	1.1409813539999	CORRECT	2	28	2.00216765200003	3.01159942300001	354.019919244
362.508469657	6.50289642300004	4	3	1.5	1.84885005600017	CORRECT	2	28	2.00217446899978	2.99491499100031	362.508469657
373.015765884	7.99216273399998	11	7	3	1.22670388500001	CORRECT	2	28	1.98564995399965	2.995007902	373.015765884
383.010100876	9.49788905099967	3	1	4.5	0.956825954999658	CORRECT	2	28	2.00208533099976	2.99499989399965	383.010100876
396.512355133	9.4978205299999	12	7	4.5	1.03458557900012	CORRECT	2	28	2.00215965100006	2.99495380200005	396.512355133
408.01238013	8.00875606399995	2	1	3	1.14337679900018	CORRECT	1	5	2.00217683700021	3.01155922199996	408.01238013
428.017545361	6.48644378200015	10	7	1.5	1.51942603399993	CORRECT	2	28	1.98562273100015	2.97845548699979	428.017545361
438.524880891	9.49786201200004	3	1	4.5	0.984969638000166	CORRECT	1	5	1.98559283099985	3.01152060699997	438.524880891
450.00843462	9.51445098900012	9	5	4.5	1.81009480700004	CORRECT	1	5	2.00214854200021	3.0115439250003	450.00843462
463.510656287	9.49790995400008	6	3	4.5	0.78134742400016	CORRECT	2	28	2.00215555300019	2.99495221500001	463.510656287
475.010760358	8.04174987500028	5	3	3	n/a	NO_RESPONSE	1	n/a	2.00214623000011	3.04452747300002	475.010760358
487.023772185	7.99216972099975	8	5	3	0.771705652000037	CORRECT	2	28	1.98562607699978	2.99493215099983	487.023772185
499.020217549	6.48642152299999	4	3	1.5	1.03384898200011	CORRECT	2	28	2.00224468199985	2.99495027000012	499.020217549
507.52535434	6.48637161000033	4	3	1.5	1.2349915689997	CORRECT	1	5	1.98561042700021	2.99499495700002	507.52535434
520.018224146	7.99219773499999	5	3	3	1.19212427799994	CORRECT	2	28	2.00222195000015	2.99496340799988	520.018224146
530.01253139	9.49799512399977	12	7	4.5	0.92685833600035	INCORRECT	1	28	2.00227128200004	2.99498006700014	530.01253139
547.51916179	9.49789424500023	9	5	4.5	1.28112509499988	INCORRECT	1	28	1.9856448810001	2.9949148300002	547.51916179
559.019245795	6.50292390999994	1	1	1.5	1.91650114899994	CORRECT	2	28	2.00220361999982	3.01146277199996	559.019245795
567.507854761	6.50290052899982	7	5	1.5	0.867727171000297	CORRECT	2	28	2.01866376299995	2.99499290099993	567.507854761
