onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
98.0129731689622	2	14	CONTROL	1	0.615979998534385	1	LEFT	5	1	1	0	0	98.0295534574652	98.0129731689622	98.0295534574652
104.528596670963	4	15	TASK	2	1.26744176801094	1	LEFT	5	1	0	1	5	105.506862245989	104.528596670963	105.506862245989
109.021612467217	2	16	CONTROL	1	1.17752159378324	1	LEFT	5	1	1	0	0	109.038212878217	109.021612467217	109.038212878217
112.022431311714	2	17	CONTROL	1	0.619027091534917	2	RIGHT	28	1	1	0	0	112.039047514465	112.022431311714	112.039047514465
118.521519569465	4	18	TASK	2	0.883252340285253	2	RIGHT	28	1	0	1	25	119.516286263714	118.521519569465	119.516286263714
125.020565184715	2	19	CONTROL	1	0.632271222038071	1	LEFT	5	1	1	0	0	125.037090533962	125.020565184715	125.037090533962
129.016143586714	4	20	TASK	2	0.677598805285925	1	LEFT	5	1	0	1	21	130.010908239714	129.016143586714	130.010908239714
135.017818830465	4	21	TASK	2	0.534992762285583	2	RIGHT	28	1	0	1	35	136.012530711714	135.017818830465	136.012530711714
151.016882817465	4	22	TASK	2	0.571813314772953	1	LEFT	5	1	0	1	4	152.011505697227	151.016882817465	152.011505697227
155.526216043714	4	23	TASK	2	1.05398015626997	2	RIGHT	28	1	0	1	34	156.50444340173	155.526216043714	156.50444340173
161.013960518465	2	24	CONTROL	1	0.6200902225346	2	RIGHT	28	1	1	0	0	161.030604299465	161.013960518465	161.030604299465
165.026096506962	2	25	CONTROL	1	0.638186925535592	1	LEFT	5	1	1	0	0	165.042714620465	165.026096506962	165.042714620465
174.509432910465	2	26	CONTROL	1	0.509192741782499	2	RIGHT	28	1	1	0	0	174.526068423217	174.509432910465	174.526068423217
179.516347710465	2	27	CONTROL	1	0.75156960453478	2	n/a	10	0	0	0	0	179.532978613465	179.516347710465	179.532978613465
182.052985256465	4	28	TASK	2	1.55763507153551	2	RIGHT	28	1	0	1	15	183.014622267465	182.052985256465	183.014622267465
189.016305715217	2	29	CONTROL	1	0.58657821027009	2	RIGHT	28	1	1	0	0	189.03288983873	189.016305715217	189.03288983873
193.011920432989	4	30	TASK	2	0.50572832501075	2	RIGHT	28	1	0	1	36	194.006672590989	193.011920432989	194.006672590989
202.014295501968	4	31	TASK	2	0.998363901534503	2	RIGHT	28	1	0	1	14	203.009100300465	202.014295501968	203.009100300465
209.508085384714	4	32	TASK	2	0.666582466285945	1	LEFT	5	1	0	1	77	210.519454794714	209.508085384714	210.519454794714
216.007198512217	2	33	CONTROL	1	0.582223198285647	2	RIGHT	28	1	1	0	0	216.023708652714	216.007198512217	216.023708652714
220.516684018465	4	34	TASK	2	0.868121881286243	1	LEFT	5	1	0	1	87	221.511475521714	220.516684018465	221.511475521714
226.021039461465	4	35	TASK	2	0.807480506286083	1	LEFT	5	1	0	1	73	227.015790402714	226.021039461465	227.015790402714
240.013820176465	4	36	TASK	2	1.25154887252302	1	LEFT	5	1	0	1	94	241.008668919477	240.013820176465	241.008668919477
254.023292176714	4	37	TASK	2	0.535759420259637	1	LEFT	5	1	0	1	64	255.01817617974	254.023292176714	255.01817617974
261.517078747714	4	38	TASK	2	1.07478734453525	2	RIGHT	28	1	0	1	69	262.511837762465	261.517078747714	262.511837762465
280.019492023465	2	39	CONTROL	1	0.69450687828612	1	LEFT	5	1	1	0	0	280.036079911714	280.019492023465	280.036079911714
283.020262076714	4	40	TASK	2	0.874968357285979	2	RIGHT	28	1	0	1	97	284.015041916714	283.020262076714	284.015041916714
292.022783519714	4	41	TASK	2	0.646133996783647	1	LEFT	5	1	0	1	63	293.017586787217	292.022783519714	293.017586787217
297.527095692963	2	42	CONTROL	1	0.552812631286542	1	LEFT	5	1	1	0	0	297.543711118714	297.527095692963	297.543711118714
305.518272621714	2	43	CONTROL	1	0.572775722037477	1	LEFT	5	1	1	0	0	305.534811970962	305.518272621714	305.534811970962
316.510322146714	4	44	TASK	2	0.613933384260235	1	LEFT	5	1	0	1	70	317.50513225574	316.510322146714	317.50513225574
324.020634486714	4	45	TASK	2	1.15731344953565	1	LEFT	5	1	0	1	104	325.015462284465	324.020634486714	325.015462284465
331.017117961465	2	46	CONTROL	1	0.663612749285676	1	LEFT	5	1	1	0	0	331.033630501714	331.017117961465	331.033630501714
336.521432279714	4	47	TASK	2	1.39510242728647	2	RIGHT	28	1	0	1	45	337.516182271714	336.521432279714	337.516182271714
347.015964862714	4	48	TASK	2	1.08492637928521	2	RIGHT	28	1	0	1	83	348.010811341715	347.015964862714	348.010811341715
358.024575642962	2	49	CONTROL	1	0.655097720269623	1	LEFT	5	1	1	0	0	358.04123947273	358.024575642962	358.04123947273
363.014917467465	2	50	CONTROL	1	0.882591250285259	2	RIGHT	28	1	1	0	0	363.031537194714	363.014917467465	363.031537194714
370.50885834874	2	51	CONTROL	1	0.535176666286134	2	RIGHT	28	1	1	0	0	370.525274490714	370.50885834874	370.525274490714
376.510465709471	4	52	TASK	2	2.25131973300995	2	RIGHT	28	1	0	1	93	377.50522290099	376.510465709471	377.50522290099
383.523471098465	4	53	TASK	2	0.669301427285063	1	LEFT	5	1	0	1	46	384.518189885714	383.523471098465	384.518189885714
390.519858717714	4	54	TASK	2	3.27300743153501	2	RIGHT	28	1	0	1	96	391.514589922465	390.519858717714	391.514589922465
405.010105035465	4	55	TASK	2	3.22522186428614	2	RIGHT	28	1	0	1	49	406.021430251714	405.010105035465	406.021430251714
412.006493021217	4	56	TASK	2	0.793574413285569	2	RIGHT	28	1	0	1	103	413.017806355714	412.006493021217	413.017806355714
418.522115492465	4	57	TASK	2	0.743841665038417	2	RIGHT	28	1	0	1	66	419.516826155962	418.522115492465	419.516826155962
429.514071499465	4	58	TASK	2	0.517496266524176	2	RIGHT	28	1	0	1	48	430.508871515476	429.514071499465	430.508871515476
443.523522102714	4	59	TASK	2	0.548442646285366	2	RIGHT	28	1	0	1	99	444.518272541714	443.523522102714	444.518272541714
448.033115916962	4	60	TASK	2	2.01809921028598	1	LEFT	5	1	0	1	98	449.011236508714	448.033115916962	449.011236508714
453.023406134962	4	61	TASK	2	1.05447239728619	2	RIGHT	28	1	0	1	62	454.018153041714	453.023406134962	454.018153041714
459.522514506714	2	62	CONTROL	1	0.632317716285797	1	LEFT	5	1	1	0	0	459.539083130714	459.522514506714	459.539083130714
465.010207210465	4	63	TASK	2	0.728149707285411	1	LEFT	5	1	0	1	102	466.021517095714	465.010207210465	466.021517095714
473.515334714465	4	64	TASK	2	1.01498785028616	2	RIGHT	28	1	0	1	82	474.510090949714	473.515334714465	474.510090949714
