scan_class	fmri_task	scan_type	relative_file_path	file_name	participant_id	DeviceSerialNumber	SoftwareVersions	ManufacturerModelName	ScanningSequence	SequenceVariant	ScanOptions	MRAcquisitionType	SequenceName	MagneticFieldStrength	ImagingFrequency	ImageType	AccelerationFactorPE	AccelNumReferenceLines	TotalScanTimeSec	RepetitionTime	EchoTime	InversionTime	NumberOfAverages	FlipAngle	NumberOfPhaseEncodingSteps	TotalReadoutTime	EchoTrainLength	PercentSampling	PercentPhaseFieldOfView	PixelBandwidth	EPIFactor	ReceiveCoilName	ProtocolName	TransmitCoilName	AcquisitionMatrix	InPlanePhaseEncodingDirection	VariableFlipAngleFlag	PatientPosition	EffectiveEchoSpacing	PhaseEncodingDirection	trigger_time
func	scap	bold	/sub-10719/func/sub-10719_task-scap_bold.json	sub-10719_task-scap_bold.json	sub-10719	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123226954	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	7.832
func	stopsignal	bold	/sub-10719/func/sub-10719_task-stopsignal_bold.json	sub-10719_task-stopsignal_bold.json	sub-10719	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123226954	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	32.745
func	taskswitch	bold	/sub-10719/func/sub-10719_task-taskswitch_bold.json	sub-10719_task-taskswitch_bold.json	sub-10719	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123226954	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3182
anat	n/a	T1w	/sub-10722/anat/sub-10722_T1w.json	sub-10722_T1w.json	sub-10722	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123227869	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-10722/dwi/sub-10722_dwi.json	sub-10722_dwi.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123227862	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-10722/func/sub-10722_task-bart_bold.json	sub-10722_task-bart_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227851	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3011
func	bht	bold	/sub-10722/func/sub-10722_task-bht_bold.json	sub-10722_task-bht_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227567	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2619
func	pamenc	bold	/sub-10722/func/sub-10722_task-pamenc_bold.json	sub-10722_task-pamenc_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227851	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2706
func	pamret	bold	/sub-10722/func/sub-10722_task-pamret_bold.json	sub-10722_task-pamret_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227851	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2884
func	rest	bold	/sub-10722/func/sub-10722_task-rest_bold.json	sub-10722_task-rest_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227567	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-10722/func/sub-10722_task-scap_bold.json	sub-10722_task-scap_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227567	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3093
func	stopsignal	bold	/sub-10722/func/sub-10722_task-stopsignal_bold.json	sub-10722_task-stopsignal_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227567	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.322
func	taskswitch	bold	/sub-10722/func/sub-10722_task-taskswitch_bold.json	sub-10722_task-taskswitch_bold.json	sub-10722	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227567	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2656
anat	n/a	T1w	/sub-10724/anat/sub-10724_T1w.json	sub-10724_T1w.json	sub-10724	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123227770	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-10724/dwi/sub-10724_dwi.json	sub-10724_dwi.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123227761	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-10724/func/sub-10724_task-bart_bold.json	sub-10724_task-bart_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227772	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3006
func	bht	bold	/sub-10724/func/sub-10724_task-bht_bold.json	sub-10724_task-bht_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227676	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3398
func	pamenc	bold	/sub-10724/func/sub-10724_task-pamenc_bold.json	sub-10724_task-pamenc_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227772	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2862
func	pamret	bold	/sub-10724/func/sub-10724_task-pamret_bold.json	sub-10724_task-pamret_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227772	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2687
func	rest	bold	/sub-10724/func/sub-10724_task-rest_bold.json	sub-10724_task-rest_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227676	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-10724/func/sub-10724_task-scap_bold.json	sub-10724_task-scap_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227676	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2718
func	stopsignal	bold	/sub-10724/func/sub-10724_task-stopsignal_bold.json	sub-10724_task-stopsignal_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227676	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2879
func	taskswitch	bold	/sub-10724/func/sub-10724_task-taskswitch_bold.json	sub-10724_task-taskswitch_bold.json	sub-10724	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227676	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2687
anat	n/a	T1w	/sub-10746/anat/sub-10746_T1w.json	sub-10746_T1w.json	sub-10746	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123227415	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-10746/dwi/sub-10746_dwi.json	sub-10746_dwi.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123227393	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-10746/func/sub-10746_task-bart_bold.json	sub-10746_task-bart_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227387	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2627
func	bht	bold	/sub-10746/func/sub-10746_task-bht_bold.json	sub-10746_task-bht_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227680	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.1908
func	pamenc	bold	/sub-10746/func/sub-10746_task-pamenc_bold.json	sub-10746_task-pamenc_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227386	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3339
func	pamret	bold	/sub-10746/func/sub-10746_task-pamret_bold.json	sub-10746_task-pamret_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227387	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3225
func	rest	bold	/sub-10746/func/sub-10746_task-rest_bold.json	sub-10746_task-rest_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227680	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-10746/func/sub-10746_task-scap_bold.json	sub-10746_task-scap_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227680	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2356
func	stopsignal	bold	/sub-10746/func/sub-10746_task-stopsignal_bold.json	sub-10746_task-stopsignal_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227680	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3085
func	taskswitch	bold	/sub-10746/func/sub-10746_task-taskswitch_bold.json	sub-10746_task-taskswitch_bold.json	sub-10746	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227680	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.258
anat	n/a	T1w	/sub-10762/anat/sub-10762_T1w.json	sub-10762_T1w.json	sub-10762	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123227599	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-10762/dwi/sub-10762_dwi.json	sub-10762_dwi.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123227571	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-10762/func/sub-10762_task-bart_bold.json	sub-10762_task-bart_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227563	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3292
func	bht	bold	/sub-10762/func/sub-10762_task-bht_bold.json	sub-10762_task-bht_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227607	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.356
func	pamenc	bold	/sub-10762/func/sub-10762_task-pamenc_bold.json	sub-10762_task-pamenc_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227563	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2483
func	pamret	bold	/sub-10762/func/sub-10762_task-pamret_bold.json	sub-10762_task-pamret_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227563	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2791
func	rest	bold	/sub-10762/func/sub-10762_task-rest_bold.json	sub-10762_task-rest_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227607	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-10762/func/sub-10762_task-scap_bold.json	sub-10762_task-scap_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227607	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2884
func	stopsignal	bold	/sub-10762/func/sub-10762_task-stopsignal_bold.json	sub-10762_task-stopsignal_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227607	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3596
func	taskswitch	bold	/sub-10762/func/sub-10762_task-taskswitch_bold.json	sub-10762_task-taskswitch_bold.json	sub-10762	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227607	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2753
anat	n/a	T1w	/sub-10775/anat/sub-10775_T1w.json	sub-10775_T1w.json	sub-10775	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123227962	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-10775/dwi/sub-10775_dwi.json	sub-10775_dwi.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123227942	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-10775/func/sub-10775_task-bart_bold.json	sub-10775_task-bart_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227942	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3014
func	bht	bold	/sub-10775/func/sub-10775_task-bht_bold.json	sub-10775_task-bht_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227673	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2702
func	pamenc	bold	/sub-10775/func/sub-10775_task-pamenc_bold.json	sub-10775_task-pamenc_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227942	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3511
func	pamret	bold	/sub-10775/func/sub-10775_task-pamret_bold.json	sub-10775_task-pamret_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227942	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.316
func	rest	bold	/sub-10775/func/sub-10775_task-rest_bold.json	sub-10775_task-rest_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227676	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
func	scap	bold	/sub-10775/func/sub-10775_task-scap_bold.json	sub-10775_task-scap_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227673	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	590	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - SCAP	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2418
func	stopsignal	bold	/sub-10775/func/sub-10775_task-stopsignal_bold.json	sub-10775_task-stopsignal_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227673	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	376	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - STOPSIGNAL	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.3133
func	taskswitch	bold	/sub-10775/func/sub-10775_task-taskswitch_bold.json	sub-10775_task-taskswitch_bold.json	sub-10775	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227673	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	424	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - TASKSWITCH	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2599
anat	n/a	T1w	/sub-10779/anat/sub-10779_T1w.json	sub-10779_T1w.json	sub-10779	35343	syngo MR B15	TrioTim	GR/IR	SP/MP	IR	3D	*tfl3d1_ns	3	123227546	ORIGINAL/PRIMARY/M/ND/NORM	2	32	363	2.53	0.00331	1.1	1	7	255	n/a	1	100	100.0	200	n/a	HeadMatrix	MPRAGE - BWM	Body	0/256/256/0	ROW	N	HFS	n/a	i-	n/a
dwi	n/a	dwi	/sub-10779/dwi/sub-10779_dwi.json	sub-10779_dwi.json	sub-10779	35343	syngo MR B15	TrioTim	EP	SK/SP	PFP/FS	2D	*ep_b1000#10	3	123227530	ORIGINAL/PRIMARY/M/ND/MOSAIC	1	n/a	556	8.4	0.0926	n/a	1	90	72	0.088317824	1	100	100.0	2265	128	HeadMatrix	DTI 64dir	Body	96/0/0/96	COL	N	HFS	6.89983E-4	j-	n/a
func	bart	bold	/sub-10779/func/sub-10779_task-bart_bold.json	sub-10779_task-bart_bold.json	sub-10779	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227530	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	542	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BART	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2614
func	bht	bold	/sub-10779/func/sub-10779_task-bht_bold.json	sub-10779_task-bht_bold.json	sub-10779	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227556	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	166	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - BHT	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.1655
func	pamenc	bold	/sub-10779/func/sub-10779_task-pamenc_bold.json	sub-10779_task-pamenc_bold.json	sub-10779	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227530	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	492	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMenc	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2816
func	pamret	bold	/sub-10779/func/sub-10779_task-pamret_bold.json	sub-10779_task-pamret_bold.json	sub-10779	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227530	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	544	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - PAMret	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	8.2351
func	rest	bold	/sub-10779/func/sub-10779_task-rest_bold.json	sub-10779_task-rest_bold.json	sub-10779	35343	syngo MR B15	TrioTim	EP	SK	FS	2D	*epfid2d1_64	3	123227556	ORIGINAL/PRIMARY/M/ND/MOSAIC	2	24	312	2.0	0.03	n/a	1	90	63	n/a	1	100	100.0	1420	128	HeadMatrix	BOLD - RESTING	Body	64/0/0/64	COL	N	HFS	3.95E-4	j-	n/a
