onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
364.508433909	6.50293851900005	4	3	1.5	1.65502553599981	CORRECT	2	28	2.00220399799991	2.99495034099982	362.508433909
375.015692433	8.00864133200002	11	7	3	1.27545201600014	CORRECT	2	28	2.00218700200003	3.01149190900014	373.015692433
385.010026587	9.51445535499988	3	1	4.5	2.88195518700013	CORRECT	2	28	2.00215407799988	3.01157559700005	383.010026587
398.512265859	9.49796773000025	12	7	4.5	1.17636579600003	CORRECT	2	28	2.00219451500016	2.99506773100029	396.512265859
410.012359598	8.00867927299987	2	1	3	1.25179912999965	CORRECT	1	5	2.0021775260002	3.01153573699958	408.012359598
430.017520922	6.50296062999996	10	7	1.5	1.04359781899984	CORRECT	2	28	2.00218364199964	2.99505610599999	428.017520922
440.508269225	9.49789782000016	3	1	4.5	1.3517460019998	CORRECT	1	5	2.00215875499998	2.99496374099999	438.508269225
452.024873966	9.53103623299967	9	5	4.5	n/a	NO_RESPONSE	1	n/a	1.98565383599998	3.0446063129998	450.024873966
465.510619999	9.49790090299985	6	3	4.5	2.67417048200014	CORRECT	2	28	2.00216141600004	2.99489971699995	463.510619999
477.010672574	8.00869555300005	5	3	3	1.2238049739999	CORRECT	1	5	2.00222095200024	3.01150131799977	475.010672574
489.00717899	8.00873104600032	8	5	3	1.45816933300011	CORRECT	2	28	2.00214382500008	2.99502001000019	487.00717899
501.020230251	6.48637137299966	4	3	1.5	2.3323576140001	CORRECT	2	28	2.00214080799969	2.99499717299977	499.020230251
509.508704515	6.5029626569999	4	3	1.5	2.06833348700002	INCORRECT	1	28	2.00228135799989	2.99495721599988	507.508704515
522.018202667	7.99215311899979	5	3	3	0.792516988999978	CORRECT	2	28	2.00225744399995	2.99501792899991	520.018202667
532.012541429	9.49785900300003	12	7	4.5	2.31671435099997	INCORRECT	1	28	2.00224357299976	2.99487113600026	530.012541429
549.502632555	9.53095507000035	9	5	4.5	n/a	NO_RESPONSE	1	n/a	2.01865926800019	3.02805210600036	547.502632555
561.019236509	6.48638712999991	1	1	1.5	1.27695102400003	CORRECT	2	28	2.00216774199998	2.99502522400007	559.019236509
569.507748215	6.50291998200009	7	5	1.5	1.40117312800021	CORRECT	2	28	2.00220508899974	2.99494337200031	567.507748215
