onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
335.511272519742	6.49899561893517	1	1	1.5	0.58264120519334	CORRECT	1	5	2.00601273099983	2.98422350687088	335.511272519742
344.016378532678	8.00775125099972	11	7	3	0.804130420386628	CORRECT	1	5	2.006050526129	3.0173623840642	344.016378532678
354.013604973743	6.49912165193518	7	5	1.5	0.768610518257447	CORRECT	2	28	2.00606500606409	3.00085866393556	354.013604973743
362.518787590678	6.49907369606444	4	3	1.5	0.627126371321992	CORRECT	2	28	2.00605740799983	3.00088913906438	362.518787590678
373.013443867677	8.00774245400044	11	7	3	0.920800702257566	CORRECT	2	28	2.00608296906512	3.00083401593565	373.013443867677
383.027268189742	9.48327757393508	3	1	4.5	0.934310070257197	CORRECT	2	28	1.98947157593511	3.00086363693481	383.027268189742
396.522673209742	9.48335678800004	12	7	4.5	0.591657412257518	CORRECT	2	28	1.98957816193524	3.00089879100005	396.522673209742
408.012105930678	8.00778487293564	2	1	3	1.03017769732242	CORRECT	1	5	2.00608197206475	3.00087467693584	408.012105930678
428.006588583613	6.51562056906414	10	7	1.5	1.41624626325756	CORRECT	2	28	2.02268231399967	3.00085744993521	428.006588583613
438.517788255806	9.49993116087126	3	1	4.5	0.593892017322105	CORRECT	1	5	2.00610552487115	3.00080125900013	438.517788255806
450.023831681678	9.48323736800012	9	5	4.5	1.86415288725766	INCORRECT	1	28	1.98945789606478	3.00079060793541	450.023831681678
463.519270678742	9.49987245199964	6	3	4.5	0.697568674193462	CORRECT	2	28	2.00610133700002	3.00087947293559	463.519270678742
475.025234754742	7.99110443112932	5	3	3	1.10999490132235	CORRECT	1	5	1.98946248200036	3.00077139619407	475.025234754742
487.011967203742	8.00780545499993	8	5	3	1.29631300925757	CORRECT	2	28	2.00613877000023	3.00085960599972	487.011967203742
499.015363893678	6.49896710206485	4	3	1.5	0.778802625193293	CORRECT	2	28	2.00606657899971	3.00078949393583	499.015363893678
507.520460925678	6.49901204812932	4	3	1.5	1.11056451332252	INCORRECT	1	28	2.00612334500011	3.00081044312947	507.520460925678
520.021185773678	8.00774251899975	5	3	3	1.46381501838687	CORRECT	2	28	2.0060039811292	3.01735709106424	520.021185773678
530.018432193678	9.49988687619361	12	7	4.5	1.11987105719345	CORRECT	1	5	2.00609685812879	3.00090807406468	530.018432193678
547.509445430678	9.51649729599967	9	5	4.5	0.731326828322381	CORRECT	1	5	2.00619780899979	3.01738781899985	547.509445430678
559.015484078678	6.49905809806478	1	1	1.5	0.768141309321891	CORRECT	2	28	2.00602963399979	3.00086627106475	559.015484078678
567.520591368742	6.4990463160002	7	5	1.5	0.864160148322298	CORRECT	2	28	2.00610107393504	3.00082688506518	567.520591368742
