onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
315.640077738	1.5	GO	LEFT	0.49411183999996	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	315.625	315.640077738	315.625
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	317.125	0	317.125
318.502895594	1.5	GO	RIGHT	0.589626591999945	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	318.5	318.502895594	318.5
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	320	0	320
322.135960002	1.5	GO	LEFT	0.597944722000079	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	322.125	322.135960002	322.125
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	323.625	0	323.625
324.379179979	1.5	GO	RIGHT	0.465009181000028	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	324.375	324.379179979	324.375
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	325.875	0	325.875
328.129416624	1.5	GO	RIGHT	0.667716790999975	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	328.125	328.129416624	328.125
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	329.625	0	329.625
330.757782596	1.5	GO	LEFT	0.44935263800005	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	330.75	330.757782596	330.75
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	332.25	0	332.25
333.135110612	1.5	GO	LEFT	0.512556818999997	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	333.125	333.135110612	333.125
0	4	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	334.625	0	334.625
338.643179487	1.5	GO	LEFT	0.531892554000024	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	338.625	338.643179487	338.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	340.125	0	340.125
340.635419194	1.5	GO	RIGHT	0.594906428999934	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	340.625	340.635419194	340.625
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	342.125	0	342.125
343.129881088	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.305567909999922	2	300	1	343.125	343.129881088	343.125
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	344.625	0	344.625
345.256063052	1.5	GO	RIGHT	0.741852042000005	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	345.25	345.256063052	345.25
0	3.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	346.75	0	346.75
349.893516269	1.5	STOP	LEFT	0.799654005999969	LEFT	95	CorrectResponse	UnsuccessfulStop	0.501295876999961	1	500	-1	349.875	349.893516269	349.875
0	3.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	351.375	0	351.375
