onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
363.014833647967	2	50	CONTROL	1	0.67763205103256	2	RIGHT	28	1	1	0	0	363.031340716967	363.014833647967	363.031340716967
370.525223479968	2	51	CONTROL	1	0.779441669030348	2	RIGHT	28	1	1	0	0	370.541800917968	370.525223479968	370.541800917968
376.526803313784	4	52	TASK	2	0.861884284584448	2	RIGHT	28	1	0	1	93	377.505069037416	376.526803313784	377.505069037416
383.523291338968	4	53	TASK	2	0.736165018031897	1	LEFT	5	1	0	1	46	384.518011918968	383.523291338968	384.518011918968
390.5197195116	4	54	TASK	2	1.73443315621444	2	RIGHT	28	1	0	1	96	391.514481297785	390.5197195116	391.514481297785
405.009863305151	4	55	TASK	2	1.40412839871169	2	RIGHT	28	1	0	1	49	406.004736542287	405.009863305151	406.004736542287
412.006422930128	4	56	TASK	2	0.781132901214733	2	RIGHT	28	1	0	1	103	413.017665044785	412.006422930128	413.017665044785
418.521927397967	4	57	TASK	2	3.25781772203118	2	RIGHT	28	1	0	1	66	419.516719786969	418.521927397967	419.516719786969
429.513917181152	4	58	TASK	2	0.951218555528612	2	RIGHT	28	1	0	1	48	430.50877637847	429.513917181152	430.50877637847
443.506859201967	4	59	TASK	2	0.575116432895811	2	RIGHT	28	1	0	1	99	444.518287583103	443.506859201967	444.518287583103
448.032979268784	4	60	TASK	2	0.551808237030855	1	LEFT	5	1	0	1	98	449.011100948968	448.032979268784	449.011100948968
453.023312052968	4	61	TASK	2	0.421926534214435	2	RIGHT	28	1	0	1	62	454.018015813785	453.023312052968	454.018015813785
459.522269693967	2	62	CONTROL	1	0.606933397215471	1	LEFT	5	1	1	0	0	459.538924664785	459.522269693967	459.538924664785
465.010077658471	4	63	TASK	2	0.685842173528727	1	LEFT	5	1	0	1	102	466.021476419472	465.010077658471	466.021476419472
473.515212179967	4	64	TASK	2	1.77084714103148	2	RIGHT	28	1	0	1	82	474.509965018968	473.515212179967	474.509965018968
