onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
196.511283738698	6.5157087460002	1	1	1.5	1.17474198730179	CORRECT	2	28	2.00614525700075	3.01743393699962	196.511283738698
209.012082197336	6.49902895836203	10	7	1.5	0.951867609301189	CORRECT	2	28	2.00609832433656	3.00085886699981	209.012082197336
219.523196983724	7.99122204497417	2	1	3	0.800306345327044	CORRECT	2	28	2.00613064897425	3.00083130102576	219.523196983724
237.51162973975	6.4990562059229	7	5	1.5	1.38623158730206	CORRECT	1	5	2.00613421597427	3.00078347497492	237.51162973975
252.018465818698	8.02435346597395	5	3	3	n/a	NO_RESPONSE	1	n/a	2.00609971097401	3.03404390397372	252.018465818698
264.021808589698	9.49992843297514	3	1	4.5	0.636277249302111	CORRECT	1	5	2.00614652600052	3.00083866697514	264.021808589698
277.517299577698	9.49984955599939	12	7	4.5	0.636851768326778	CORRECT	2	28	2.00605513299979	3.00082372902489	277.517299577698
289.023276488672	7.99118250399988	11	7	3	1.17734638030106	CORRECT	1	5	2.00609361102579	3.00085944297371	289.023276488672
301.009980506698	8.00777243902576	2	1	3	1.02288936832701	CORRECT	2	28	2.00607824097369	3.00081235105154	301.009980506698
311.023839297723	8.02429819200006	8	5	3	n/a	NO_RESPONSE	2	n/a	1.98953763797454	3.03389265302576	311.023839297723
321.021100717699	6.49904130399955	10	7	1.5	1.41214968732675	CORRECT	1	5	2.00608698897395	3.00079633102541	321.021100717699
335.511309383673	6.49908613594744	1	1	1.5	0.882804454327015	CORRECT	1	5	2.00612986400029	3.0008068279476	335.511309383673
344.016476411723	8.02432331294858	11	7	3	n/a	NO_RESPONSE	1	n/a	2.0060905919745	3.0339658339999	344.016476411723
354.013680999724	6.49914625494876	7	5	1.5	1.99651141332743	CORRECT	2	28	2.00612434897448	3.00085734500044	354.013680999724
362.518839916724	6.53218212597403	4	3	1.5	n/a	NO_RESPONSE	2	n/a	2.0061173479744	3.0340006259994	362.518839916724
373.013453421698	8.00773458202639	11	7	3	1.53801162530181	CORRECT	2	28	2.00611617597497	3.00080747402626	373.013453421698
383.010777112724	9.49986781597363	3	1	4.5	2.27632857230128	INCORRECT	2	5	2.00615181394824	3.0008562109997	383.010777112724
396.506206455672	9.54965936600001	12	7	4.5	n/a	NO_RESPONSE	2	n/a	2.0060557200004	3.03402962499968	396.506206455672
408.012135693672	8.00779356702606	2	1	3	1.329232731302	CORRECT	1	5	2.00614261902592	3.0008108030006	408.012135693672
428.006689031698	6.51561804599987	10	7	1.5	0.872852744301781	CORRECT	2	28	2.00612844594798	3.00080510400039	428.006689031698
438.517888714699	9.53307744697395	3	1	4.5	n/a	NO_RESPONSE	1	n/a	2.00614723599938	3.03399564000028	438.517888714699
450.023875859698	9.48330816797443	9	5	4.5	1.4335815253271	CORRECT	1	5	1.98953751397494	2.98422016899985	450.023875859698
463.519378005698	9.49985970000034	6	3	4.5	1.06999915530105	CORRECT	2	28	2.00606504597454	3.00088617599977	463.519378005698
475.025253430698	8.0244070459994	5	3	3	n/a	NO_RESPONSE	1	n/a	1.98950027102546	3.0339927899995	475.025253430698
487.012065208673	8.00772091999988	8	5	3	0.684367058327553	CORRECT	2	28	2.00613330299984	3.00082420200033	487.012065208673
499.015377016673	6.4990908310001	4	3	1.5	0.857763269326824	CORRECT	2	28	2.00605707005161	3.00080511099986	499.015377016673
507.520585189673	6.53216962700026	4	3	1.5	n/a	NO_RESPONSE	1	n/a	2.00608198402551	3.03399645894933	507.520585189673
520.021307277698	7.99109358797432	5	3	3	1.29466265432802	CORRECT	2	28	2.00598873902618	3.00075387800007	520.021307277698
530.018472724672	9.53310610202607	12	7	4.5	n/a	NO_RESPONSE	1	n/a	2.0062410740511	3.03398243900028	530.018472724672
547.526187035698	9.51647106697419	9	5	4.5	n/a	NO_RESPONSE	1	n/a	1.9894760240004	3.03400997599965	547.526187035698
559.015486921724	6.53223696097393	1	1	1.5	n/a	NO_RESPONSE	2	n/a	1.98960651589641	3.03401588597444	559.015486921724
567.520677828698	6.49899677997382	7	5	1.5	1.11783834630205	CORRECT	2	28	2.00611815199954	3.00080474797414	567.520677828698
