onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
283.020340827546	4	40	TASK	2	0.803384263454518	2	RIGHT	28	1	0	1	97	284.015155378545	283.020340827546	284.015155378545
292.022912535933	4	41	TASK	2	1.00099574906744	1	LEFT	5	1	0	1	63	293.017669582933	292.022912535933	293.017669582933
297.527161969545	2	42	CONTROL	1	0.899897323454297	1	LEFT	5	1	1	0	0	297.543774359546	297.527161969545	297.543774359546
305.518410114546	2	43	CONTROL	1	0.665548586067416	1	LEFT	5	1	1	0	0	305.534955354933	305.518410114546	305.534955354933
316.510373098546	4	44	TASK	2	0.866035582710083	1	LEFT	5	1	0	1	70	317.50524444429	316.510373098546	317.50524444429
324.020741990159	4	45	TASK	2	0.73039698206685	1	LEFT	5	1	0	1	104	325.015554407933	324.020741990159	325.015554407933
331.017214003933	2	46	CONTROL	1	0.742477971097287	1	LEFT	5	1	1	0	0	331.033844168903	331.017214003933	331.033844168903
336.521449924933	4	47	TASK	2	0.87268481406727	2	RIGHT	28	1	0	1	45	337.516216582933	336.521449924933	337.516216582933
347.016130226933	4	48	TASK	2	0.801934230097231	2	RIGHT	28	1	0	1	83	348.010958679903	347.016130226933	348.010958679903
358.024730951546	2	49	CONTROL	1	0.712807614067515	1	LEFT	5	1	1	0	0	358.041254327933	358.024730951546	358.041254327933
363.015038279933	2	50	CONTROL	1	0.824230842067209	2	RIGHT	28	1	1	0	0	363.031649028933	363.015038279933	363.031649028933
370.508877555545	2	51	CONTROL	1	0.820880731680063	2	RIGHT	28	1	1	0	0	370.52543893132	370.508877555545	370.52543893132
376.510514000933	4	52	TASK	2	1.41028445464644	2	RIGHT	28	1	0	1	93	377.505346759353	376.510514000933	377.505346759353
383.523460741158	4	53	TASK	2	0.64138417006734	1	LEFT	5	1	0	1	46	384.518225034933	383.523460741158	384.518225034933
390.519953390546	4	54	TASK	2	1.03165709945415	2	RIGHT	28	1	0	1	96	391.514714378546	390.519953390546	391.514714378546
405.026676565158	4	55	TASK	2	0.951505328808253	2	RIGHT	28	1	0	1	49	406.004919721192	405.026676565158	406.004919721192
412.006560706933	4	56	TASK	2	0.855271822067152	2	RIGHT	28	1	0	1	103	413.017932590933	412.006560706933	413.017932590933
418.522170188158	4	57	TASK	2	0.812929249067111	2	RIGHT	28	1	0	1	66	419.516946636933	418.522170188158	419.516946636933
429.514187405933	4	58	TASK	2	0.795067292969634	2	RIGHT	28	1	0	1	48	430.50897433403	429.514187405933	430.50897433403
443.507039095933	4	59	TASK	2	0.70018377045426	2	RIGHT	28	1	0	1	99	444.518340577546	443.507039095933	444.518340577546
448.033213383933	4	60	TASK	2	0.680723470454268	1	LEFT	5	1	0	1	98	449.011325381546	448.033213383933	449.011325381546
453.023537998933	4	61	TASK	2	0.719791586454448	2	RIGHT	28	1	0	1	62	454.018226556545	453.023537998933	454.018226556545
459.522590265933	2	62	CONTROL	1	0.705285848454423	1	LEFT	5	1	1	0	0	459.539149748546	459.522590265933	459.539149748546
465.010294180158	4	63	TASK	2	0.746346418097346	1	LEFT	5	1	0	1	102	466.005068488902	465.010294180158	466.005068488902
473.515348826546	4	64	TASK	2	0.71537836245443	2	RIGHT	28	1	0	1	82	474.510140339546	473.515348826546	474.510140339546
